,ID_TRAMO,total_samples,min_diff,max_diff,mean_diff,median_diff,std_diff,significant_deviations,deviation_rate
16,17,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
17,18,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
18,19,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
19,20,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
20,21,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
21,22,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
22,23,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
23,24,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
24,25,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
25,26,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
26,27,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
27,28,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
28,29,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
29,30,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
30,31,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
31,32,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
32,33,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
33,34,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
34,35,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
35,36,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
36,37,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
37,38,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
38,39,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
39,40,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
40,41,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
41,42,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
42,43,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
43,44,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
44,45,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
45,46,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
46,47,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
47,48,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
48,49,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
49,50,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
50,51,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
51,52,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
52,53,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
53,54,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
54,55,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
55,56,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
56,57,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
57,58,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
58,59,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
59,60,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
60,61,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
61,62,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
62,63,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
63,64,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
64,65,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
65,66,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
66,67,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
67,68,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
68,69,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
69,70,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
70,71,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
71,72,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
72,73,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
73,74,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
74,75,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
75,76,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
76,77,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
77,78,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
78,79,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
79,80,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
80,81,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
81,82,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
82,83,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
83,84,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
84,85,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
85,86,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
86,87,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
87,88,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
88,89,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
89,90,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
90,91,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
91,92,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
92,93,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
93,94,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
94,95,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
95,96,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
96,97,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
97,98,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
98,99,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
99,100,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
100,101,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
101,102,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
102,103,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
103,104,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
104,105,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
105,106,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
106,107,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
107,108,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
108,109,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
109,110,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
110,111,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
111,112,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
112,113,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
113,114,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
114,115,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
115,116,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
116,117,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
117,118,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
118,119,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
119,120,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
120,121,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
121,122,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
122,123,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
123,124,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
124,125,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
125,126,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
126,127,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
127,128,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
128,129,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
129,130,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
130,131,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
131,132,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
132,133,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
133,134,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
134,135,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
135,136,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
136,137,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
137,138,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
138,139,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
139,140,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
140,141,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
141,142,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
142,143,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
143,144,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
144,145,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
145,146,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
146,147,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
147,148,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
148,149,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
149,150,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
150,151,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
151,152,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
152,153,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
153,154,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
154,155,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
155,156,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
156,157,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
157,158,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
158,159,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
159,160,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
160,161,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
161,162,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
162,163,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
163,164,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
164,165,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
165,166,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
166,167,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
167,168,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
168,169,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
169,170,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
170,171,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
171,172,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
172,173,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
173,174,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
174,175,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
175,176,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
176,177,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
177,178,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
178,179,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
179,180,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
180,181,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
181,182,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
182,183,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
183,184,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
184,185,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
185,186,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
186,187,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
187,188,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
188,189,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
189,190,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
190,191,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
191,192,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
192,193,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
193,194,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
194,195,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
195,196,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
196,197,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
197,198,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
198,199,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
199,200,380,4.85,5.116666666666666,5.0,5.0,0.03232605,0,0.0
200,201,379,4.85,5.116666666666666,5.0,5.0,0.032368883333333334,0,0.0
